lat,lon,date,value
39.696969696969695,-115.48484848484848,2023-11-19,3.24
39.696969696969695,-115.48484848484848,2023-11-26,6.36
39.696969696969695,-115.48484848484848,2023-12-03,6.95
39.696969696969695,-115.48484848484848,2023-12-10,5.24
39.696969696969695,-115.48484848484848,2023-12-17,5.31
39.696969696969695,-115.48484848484848,2023-12-24,7.64
39.696969696969695,-115.48484848484848,2023-12-31,3.8
39.696969696969695,-114.95454545454545,2023-01-01,0.19
39.696969696969695,-114.95454545454545,2023-01-08,9.71
39.696969696969695,-114.95454545454545,2023-01-15,0.68
39.696969696969695,-114.95454545454545,2023-01-22,7.42
39.696969696969695,-114.95454545454545,2023-01-29,8.61
39.696969696969695,-114.95454545454545,2023-02-05,7.64
39.696969696969695,-114.95454545454545,2023-02-12,5.25
39.696969696969695,-114.95454545454545,2023-02-19,5.03
39.696969696969695,-114.95454545454545,2023-02-26,6.99
39.696969696969695,-114.95454545454545,2023-03-05,9.91
39.696969696969695,-114.95454545454545,2023-03-12,7.03
39.696969696969695,-114.95454545454545,2023-03-19,8.43
39.696969696969695,-114.95454545454545,2023-03-26,2.73
39.696969696969695,-114.95454545454545,2023-04-02,3.93
39.696969696969695,-114.95454545454545,2023-04-09,9.99
39.696969696969695,-114.95454545454545,2023-04-16,2.63
39.696969696969695,-114.95454545454545,2023-04-23,3.79
39.696969696969695,-114.95454545454545,2023-04-30,9.06
39.696969696969695,-114.95454545454545,2023-05-07,1.99
39.696969696969695,-114.95454545454545,2023-05-14,7.25
39.696969696969695,-114.95454545454545,2023-05-21,0.31
39.696969696969695,-114.95454545454545,2023-05-28,5.58
39.696969696969695,-114.95454545454545,2023-06-04,3.82
39.696969696969695,-114.95454545454545,2023-06-11,2.79
39.696969696969695,-114.95454545454545,2023-06-18,9.78
39.696969696969695,-114.95454545454545,2023-06-25,4.4
39.696969696969695,-114.95454545454545,2023-07-02,8.88
39.696969696969695,-114.95454545454545,2023-07-09,7.41
39.696969696969695,-114.95454545454545,2023-07-16,7.08
39.696969696969695,-114.95454545454545,2023-07-23,8.42
39.696969696969695,-114.95454545454545,2023-07-30,5.01
39.696969696969695,-114.95454545454545,2023-08-06,2.91
39.696969696969695,-114.95454545454545,2023-08-13,7.14
39.696969696969695,-114.95454545454545,2023-08-20,8.07
39.696969696969695,-114.95454545454545,2023-08-27,8.33
39.696969696969695,-114.95454545454545,2023-09-03,2.51
39.696969696969695,-114.95454545454545,2023-09-10,7.48
39.696969696969695,-114.95454545454545,2023-09-17,1.73
39.696969696969695,-114.95454545454545,2023-09-24,5.16
39.696969696969695,-114.95454545454545,2023-10-01,5.37
39.696969696969695,-114.95454545454545,2023-10-08,1.38
39.696969696969695,-114.95454545454545,2023-10-15,6.54
39.696969696969695,-114.95454545454545,2023-10-22,2.4
39.696969696969695,-114.95454545454545,2023-10-29,3.23
39.696969696969695,-114.95454545454545,2023-11-05,2.59
39.696969696969695,-114.95454545454545,2023-11-12,1.74
39.696969696969695,-114.95454545454545,2023-11-19,4.63
39.696969696969695,-114.95454545454545,2023-11-26,9.02
39.696969696969695,-114.95454545454545,2023-12-03,2.86
39.696969696969695,-114.95454545454545,2023-12-10,9.85
39.696969696969695,-114.95454545454545,2023-12-17,7.8
39.696969696969695,-114.95454545454545,2023-12-24,0.4
39.696969696969695,-114.95454545454545,2023-12-31,8.25
39.696969696969695,-114.42424242424242,2023-01-01,6.53
39.696969696969695,-114.42424242424242,2023-01-08,9.83
39.696969696969695,-114.42424242424242,2023-01-15,1.67
39.696969696969695,-114.42424242424242,2023-01-22,8.39
39.696969696969695,-114.42424242424242,2023-01-29,6.49
39.696969696969695,-114.42424242424242,2023-02-05,7.86
39.696969696969695,-114.42424242424242,2023-02-12,8.48
39.696969696969695,-114.42424242424242,2023-02-19,3.84
39.696969696969695,-114.42424242424242,2023-02-26,3.99
39.696969696969695,-114.42424242424242,2023-03-05,1.36
39.696969696969695,-114.42424242424242,2023-03-12,7.46
39.696969696969695,-114.42424242424242,2023-03-19,1.14
39.696969696969695,-114.42424242424242,2023-03-26,4.81
39.696969696969695,-114.42424242424242,2023-04-02,3.45
39.696969696969695,-114.42424242424242,2023-04-09,9.94
39.696969696969695,-114.42424242424242,2023-04-16,6.66
39.696969696969695,-114.42424242424242,2023-04-23,2.14
39.696969696969695,-114.42424242424242,2023-04-30,2.43
39.696969696969695,-114.42424242424242,2023-05-07,8.76
39.696969696969695,-114.42424242424242,2023-05-14,9.53
39.696969696969695,-114.42424242424242,2023-05-21,0.7
39.696969696969695,-114.42424242424242,2023-05-28,1.19
39.696969696969695,-114.42424242424242,2023-06-04,1.86
39.696969696969695,-114.42424242424242,2023-06-11,8.93
39.696969696969695,-114.42424242424242,2023-06-18,2.4
39.696969696969695,-114.42424242424242,2023-06-25,1.8
39.696969696969695,-114.42424242424242,2023-07-02,2.33
39.696969696969695,-114.42424242424242,2023-07-09,9.03
39.696969696969695,-114.42424242424242,2023-07-16,8.94
39.696969696969695,-114.42424242424242,2023-07-23,8.45
39.696969696969695,-114.42424242424242,2023-07-30,2.93
39.696969696969695,-114.42424242424242,2023-08-06,7.21
39.696969696969695,-114.42424242424242,2023-08-13,1.33
39.696969696969695,-114.42424242424242,2023-08-20,3.03
39.696969696969695,-114.42424242424242,2023-08-27,4.62
39.696969696969695,-114.42424242424242,2023-09-03,9.1
39.696969696969695,-114.42424242424242,2023-09-10,0.96
39.696969696969695,-114.42424242424242,2023-09-17,9.39
39.696969696969695,-114.42424242424242,2023-09-24,7.61
39.696969696969695,-114.42424242424242,2023-10-01,9.92
39.696969696969695,-114.42424242424242,2023-10-08,3.8
39.696969696969695,-114.42424242424242,2023-10-15,9.33
39.696969696969695,-114.42424242424242,2023-10-22,3.18
39.696969696969695,-114.42424242424242,2023-10-29,3.19
39.696969696969695,-114.42424242424242,2023-11-05,0.47
39.696969696969695,-114.42424242424242,2023-11-12,1.46
39.696969696969695,-114.42424242424242,2023-11-19,3.55
39.696969696969695,-114.42424242424242,2023-11-26,4.16
39.696969696969695,-114.42424242424242,2023-12-03,9.14
39.696969696969695,-114.42424242424242,2023-12-10,8.59
39.696969696969695,-114.42424242424242,2023-12-17,7.08
39.696969696969695,-114.42424242424242,2023-12-24,0.1
39.696969696969695,-114.42424242424242,2023-12-31,0.84
40.176767676767675,-124.5,2023-01-01,2.84
40.176767676767675,-124.5,2023-01-08,0.02
40.176767676767675,-124.5,2023-01-15,4.1
40.176767676767675,-124.5,2023-01-22,0.62
40.176767676767675,-124.5,2023-01-29,3.41
40.176767676767675,-124.5,2023-02-05,2.8
40.176767676767675,-124.5,2023-02-12,0.67
40.176767676767675,-124.5,2023-02-19,2.98
40.176767676767675,-124.5,2023-02-26,5.43
40.176767676767675,-124.5,2023-03-05,4.1
40.176767676767675,-124.5,2023-03-12,3.32
40.176767676767675,-124.5,2023-03-19,7.01
40.176767676767675,-124.5,2023-03-26,8.8
40.176767676767675,-124.5,2023-04-02,0.18
40.176767676767675,-124.5,2023-04-09,7.23
40.176767676767675,-124.5,2023-04-16,3.67
40.176767676767675,-124.5,2023-04-23,7.07
40.176767676767675,-124.5,2023-04-30,0.61
40.176767676767675,-124.5,2023-05-07,7.69
40.176767676767675,-124.5,2023-05-14,7.52
40.176767676767675,-124.5,2023-05-21,9.2
40.176767676767675,-124.5,2023-05-28,4.34
40.176767676767675,-124.5,2023-06-04,6.27
40.176767676767675,-124.5,2023-06-11,2.48
40.176767676767675,-124.5,2023-06-18,8.31
40.176767676767675,-124.5,2023-06-25,6.34
40.176767676767675,-124.5,2023-07-02,9.54
40.176767676767675,-124.5,2023-07-09,7.86
40.176767676767675,-124.5,2023-07-16,7.44
40.176767676767675,-124.5,2023-07-23,8.93
40.176767676767675,-124.5,2023-07-30,2.22
40.176767676767675,-124.5,2023-08-06,2.71
40.176767676767675,-124.5,2023-08-13,7.23
40.176767676767675,-124.5,2023-08-20,7.64
40.176767676767675,-124.5,2023-08-27,1.71
40.176767676767675,-124.5,2023-09-03,7.81
40.176767676767675,-124.5,2023-09-10,4.17
40.176767676767675,-124.5,2023-09-17,0.23
40.176767676767675,-124.5,2023-09-24,4.24
40.176767676767675,-124.5,2023-10-01,8.78
40.176767676767675,-124.5,2023-10-08,6.58
40.176767676767675,-124.5,2023-10-15,8.26
40.176767676767675,-124.5,2023-10-22,5.87
40.176767676767675,-124.5,2023-10-29,7.85
40.176767676767675,-124.5,2023-11-05,9.15
40.176767676767675,-124.5,2023-11-12,3.56
40.176767676767675,-124.5,2023-11-19,9.64
40.176767676767675,-124.5,2023-11-26,1.76
40.176767676767675,-124.5,2023-12-03,3.24
40.176767676767675,-124.5,2023-12-10,5.94
40.176767676767675,-124.5,2023-12-17,1.29
40.176767676767675,-124.5,2023-12-24,9.31
40.176767676767675,-124.5,2023-12-31,3.2
40.176767676767675,-123.96969696969697,2023-01-01,9.74
40.176767676767675,-123.96969696969697,2023-01-08,6.59
40.176767676767675,-123.96969696969697,2023-01-15,1.45
40.176767676767675,-123.96969696969697,2023-01-22,7.46
40.176767676767675,-123.96969696969697,2023-01-29,0.14
40.176767676767675,-123.96969696969697,2023-02-05,2.21
40.176767676767675,-123.96969696969697,2023-02-12,9.28
40.176767676767675,-123.96969696969697,2023-02-19,4.31
40.176767676767675,-123.96969696969697,2023-02-26,0.6
40.176767676767675,-123.96969696969697,2023-03-05,3.6
40.176767676767675,-123.96969696969697,2023-03-12,4.99
40.176767676767675,-123.96969696969697,2023-03-19,9.45
40.176767676767675,-123.96969696969697,2023-03-26,6.24
40.176767676767675,-123.96969696969697,2023-04-02,2.91
40.176767676767675,-123.96969696969697,2023-04-09,2.92
40.176767676767675,-123.96969696969697,2023-04-16,5.3
40.176767676767675,-123.96969696969697,2023-04-23,9.44
40.176767676767675,-123.96969696969697,2023-04-30,0.18
40.176767676767675,-123.96969696969697,2023-05-07,0.89
40.176767676767675,-123.96969696969697,2023-05-14,8.72
40.176767676767675,-123.96969696969697,2023-05-21,2.07
40.176767676767675,-123.96969696969697,2023-05-28,6.14
40.176767676767675,-123.96969696969697,2023-06-04,3.01
40.176767676767675,-123.96969696969697,2023-06-11,2.09
40.176767676767675,-123.96969696969697,2023-06-18,3.37
40.176767676767675,-123.96969696969697,2023-06-25,2.61
40.176767676767675,-123.96969696969697,2023-07-02,2.81
40.176767676767675,-123.96969696969697,2023-07-09,0.4
40.176767676767675,-123.96969696969697,2023-07-16,8.05
40.176767676767675,-123.96969696969697,2023-07-23,4.02
40.176767676767675,-123.96969696969697,2023-07-30,9.64
40.176767676767675,-123.96969696969697,2023-08-06,9.76
40.176767676767675,-123.96969696969697,2023-08-13,5.52
40.176767676767675,-123.96969696969697,2023-08-20,8.61
40.176767676767675,-123.96969696969697,2023-08-27,3.94
40.176767676767675,-123.96969696969697,2023-09-03,1.06
40.176767676767675,-123.96969696969697,2023-09-10,1.27
40.176767676767675,-123.96969696969697,2023-09-17,0.44
40.176767676767675,-123.96969696969697,2023-09-24,3.06
40.176767676767675,-123.96969696969697,2023-10-01,9.36
40.176767676767675,-123.96969696969697,2023-10-08,4.19
40.176767676767675,-123.96969696969697,2023-10-15,7.83
40.176767676767675,-123.96969696969697,2023-10-22,1.86
40.176767676767675,-123.96969696969697,2023-10-29,6.43
40.176767676767675,-123.96969696969697,2023-11-05,1.47
40.176767676767675,-123.96969696969697,2023-11-12,2.66
40.176767676767675,-123.96969696969697,2023-11-19,7.27
40.176767676767675,-123.96969696969697,2023-11-26,6.78
40.176767676767675,-123.96969696969697,2023-12-03,1.88
40.176767676767675,-123.96969696969697,2023-12-10,7.06
40.176767676767675,-123.96969696969697,2023-12-17,2.6
40.176767676767675,-123.96969696969697,2023-12-24,0.86
40.176767676767675,-123.96969696969697,2023-12-31,7.11
40.176767676767675,-123.43939393939394,2023-01-01,9.11
40.176767676767675,-123.43939393939394,2023-01-08,8.57
40.176767676767675,-123.43939393939394,2023-01-15,4.22
40.176767676767675,-123.43939393939394,2023-01-22,1.3
40.176767676767675,-123.43939393939394,2023-01-29,0.95
40.176767676767675,-123.43939393939394,2023-02-05,1.79
40.176767676767675,-123.43939393939394,2023-02-12,7.19
40.176767676767675,-123.43939393939394,2023-02-19,2.07
40.176767676767675,-123.43939393939394,2023-02-26,8.97
40.176767676767675,-123.43939393939394,2023-03-05,6.59
40.176767676767675,-123.43939393939394,2023-03-12,6.34
40.176767676767675,-123.43939393939394,2023-03-19,5.75
40.176767676767675,-123.43939393939394,2023-03-26,2.69
40.176767676767675,-123.43939393939394,2023-04-02,7.65
40.176767676767675,-123.43939393939394,2023-04-09,3.11
40.176767676767675,-123.43939393939394,2023-04-16,3.63
40.176767676767675,-123.43939393939394,2023-04-23,4.97
40.176767676767675,-123.43939393939394,2023-04-30,9.6
40.176767676767675,-123.43939393939394,2023-05-07,8.79
40.176767676767675,-123.43939393939394,2023-05-14,7.11
40.176767676767675,-123.43939393939394,2023-05-21,6.43
40.176767676767675,-123.43939393939394,2023-05-28,3.52
40.176767676767675,-123.43939393939394,2023-06-04,2.83
40.176767676767675,-123.43939393939394,2023-06-11,5.19
40.176767676767675,-123.43939393939394,2023-06-18,9.47
40.176767676767675,-123.43939393939394,2023-06-25,3.42
40.176767676767675,-123.43939393939394,2023-07-02,5.77
40.176767676767675,-123.43939393939394,2023-07-09,3.2
40.176767676767675,-123.43939393939394,2023-07-16,5.63
40.176767676767675,-123.43939393939394,2023-07-23,8.91
40.176767676767675,-123.43939393939394,2023-07-30,0.8
40.176767676767675,-123.43939393939394,2023-08-06,3.4
40.176767676767675,-123.43939393939394,2023-08-13,8.59
40.176767676767675,-123.43939393939394,2023-08-20,5.48
40.176767676767675,-123.43939393939394,2023-08-27,6.73
40.176767676767675,-123.43939393939394,2023-09-03,0.35
40.176767676767675,-123.43939393939394,2023-09-10,5.46
40.176767676767675,-123.43939393939394,2023-09-17,1.59
40.176767676767675,-123.43939393939394,2023-09-24,3.25
40.176767676767675,-123.43939393939394,2023-10-01,4.42
40.176767676767675,-123.43939393939394,2023-10-08,4.58
40.176767676767675,-123.43939393939394,2023-10-15,6.36
40.176767676767675,-123.43939393939394,2023-10-22,6.46
40.176767676767675,-123.43939393939394,2023-10-29,4.73
40.176767676767675,-123.43939393939394,2023-11-05,9.26
40.176767676767675,-123.43939393939394,2023-11-12,6.48
40.176767676767675,-123.43939393939394,2023-11-19,3.08
40.176767676767675,-123.43939393939394,2023-11-26,8.45
40.176767676767675,-123.43939393939394,2023-12-03,6.89
40.176767676767675,-123.43939393939394,2023-12-10,2.5
40.176767676767675,-123.43939393939394,2023-12-17,0.77
40.176767676767675,-123.43939393939394,2023-12-24,9.93
40.176767676767675,-123.43939393939394,2023-12-31,7.73
40.176767676767675,-122.9090909090909,2023-01-01,1.32
40.176767676767675,-122.9090909090909,2023-01-08,2.41
40.176767676767675,-122.9090909090909,2023-01-15,7.66
40.176767676767675,-122.9090909090909,2023-01-22,6.63
40.176767676767675,-122.9090909090909,2023-01-29,7.38
40.176767676767675,-122.9090909090909,2023-02-05,3.73
40.176767676767675,-122.9090909090909,2023-02-12,7.92
40.176767676767675,-122.9090909090909,2023-02-19,0.51
40.176767676767675,-122.9090909090909,2023-02-26,5.78
40.176767676767675,-122.9090909090909,2023-03-05,2.24
40.176767676767675,-122.9090909090909,2023-03-12,5.56
40.176767676767675,-122.9090909090909,2023-03-19,9.14
40.176767676767675,-122.9090909090909,2023-03-26,0.64
40.176767676767675,-122.9090909090909,2023-04-02,8.45
40.176767676767675,-122.9090909090909,2023-04-09,3.5
40.176767676767675,-122.9090909090909,2023-04-16,1.11
40.176767676767675,-122.9090909090909,2023-04-23,5.67
40.176767676767675,-122.9090909090909,2023-04-30,2.17
40.176767676767675,-122.9090909090909,2023-05-07,6.26
40.176767676767675,-122.9090909090909,2023-05-14,9.95
40.176767676767675,-122.9090909090909,2023-05-21,5.85
40.176767676767675,-122.9090909090909,2023-05-28,1.31
40.176767676767675,-122.9090909090909,2023-06-04,1.09
40.176767676767675,-122.9090909090909,2023-06-11,9.7
40.176767676767675,-122.9090909090909,2023-06-18,6.62
40.176767676767675,-122.9090909090909,2023-06-25,8.56
40.176767676767675,-122.9090909090909,2023-07-02,8.31
40.176767676767675,-122.9090909090909,2023-07-09,0.07
40.176767676767675,-122.9090909090909,2023-07-16,8.05
40.176767676767675,-122.9090909090909,2023-07-23,8.22
40.176767676767675,-122.9090909090909,2023-07-30,0.88
40.176767676767675,-122.9090909090909,2023-08-06,7.03
40.176767676767675,-122.9090909090909,2023-08-13,6.95
40.176767676767675,-122.9090909090909,2023-08-20,2.07
40.176767676767675,-122.9090909090909,2023-08-27,4.86
40.176767676767675,-122.9090909090909,2023-09-03,4.66
40.176767676767675,-122.9090909090909,2023-09-10,2.48
40.176767676767675,-122.9090909090909,2023-09-17,9.21
40.176767676767675,-122.9090909090909,2023-09-24,7.55
40.176767676767675,-122.9090909090909,2023-10-01,7.04
40.176767676767675,-122.9090909090909,2023-10-08,0.41
40.176767676767675,-122.9090909090909,2023-10-15,7.5
40.176767676767675,-122.9090909090909,2023-10-22,4.44
40.176767676767675,-122.9090909090909,2023-10-29,3.15
40.176767676767675,-122.9090909090909,2023-11-05,4.34
40.176767676767675,-122.9090909090909,2023-11-12,0.05
40.176767676767675,-122.9090909090909,2023-11-19,4.32
40.176767676767675,-122.9090909090909,2023-11-26,0.23
40.176767676767675,-122.9090909090909,2023-12-03,7.37
40.176767676767675,-122.9090909090909,2023-12-10,4.03
40.176767676767675,-122.9090909090909,2023-12-17,9.39
40.176767676767675,-122.9090909090909,2023-12-24,10.0
40.176767676767675,-122.9090909090909,2023-12-31,4.99
40.176767676767675,-122.37878787878788,2023-01-01,8.32
40.176767676767675,-122.37878787878788,2023-01-08,0.58
40.176767676767675,-122.37878787878788,2023-01-15,9.97
40.176767676767675,-122.37878787878788,2023-01-22,8.72
40.176767676767675,-122.37878787878788,2023-01-29,0.82
40.176767676767675,-122.37878787878788,2023-02-05,3.57
40.176767676767675,-122.37878787878788,2023-02-12,2.56
40.176767676767675,-122.37878787878788,2023-02-19,6.73
40.176767676767675,-122.37878787878788,2023-02-26,3.56
40.176767676767675,-122.37878787878788,2023-03-05,9.56
40.176767676767675,-122.37878787878788,2023-03-12,0.94
40.176767676767675,-122.37878787878788,2023-03-19,6.37
40.176767676767675,-122.37878787878788,2023-03-26,6.88
40.176767676767675,-122.37878787878788,2023-04-02,7.82
40.176767676767675,-122.37878787878788,2023-04-09,0.28
40.176767676767675,-122.37878787878788,2023-04-16,0.94
40.176767676767675,-122.37878787878788,2023-04-23,2.14
40.176767676767675,-122.37878787878788,2023-04-30,7.68
40.176767676767675,-122.37878787878788,2023-05-07,7.33
40.176767676767675,-122.37878787878788,2023-05-14,4.15
40.176767676767675,-122.37878787878788,2023-05-21,3.0
40.176767676767675,-122.37878787878788,2023-05-28,2.38
40.176767676767675,-122.37878787878788,2023-06-04,1.13
40.176767676767675,-122.37878787878788,2023-06-11,6.41
40.176767676767675,-122.37878787878788,2023-06-18,7.06
40.176767676767675,-122.37878787878788,2023-06-25,8.2
40.176767676767675,-122.37878787878788,2023-07-02,3.33
40.176767676767675,-122.37878787878788,2023-07-09,2.36
40.176767676767675,-122.37878787878788,2023-07-16,9.19
40.176767676767675,-122.37878787878788,2023-07-23,1.32
40.176767676767675,-122.37878787878788,2023-07-30,2.84
40.176767676767675,-122.37878787878788,2023-08-06,7.8
40.176767676767675,-122.37878787878788,2023-08-13,9.23
40.176767676767675,-122.37878787878788,2023-08-20,9.27
40.176767676767675,-122.37878787878788,2023-08-27,0.04
40.176767676767675,-122.37878787878788,2023-09-03,5.39
40.176767676767675,-122.37878787878788,2023-09-10,9.95
40.176767676767675,-122.37878787878788,2023-09-17,5.15
40.176767676767675,-122.37878787878788,2023-09-24,9.64
40.176767676767675,-122.37878787878788,2023-10-01,3.05
40.176767676767675,-122.37878787878788,2023-10-08,8.01
40.176767676767675,-122.37878787878788,2023-10-15,2.2
40.176767676767675,-122.37878787878788,2023-10-22,4.56
40.176767676767675,-122.37878787878788,2023-10-29,3.05
40.176767676767675,-122.37878787878788,2023-11-05,7.49
40.176767676767675,-122.37878787878788,2023-11-12,4.0
40.176767676767675,-122.37878787878788,2023-11-19,2.67
40.176767676767675,-122.37878787878788,2023-11-26,4.54
40.176767676767675,-122.37878787878788,2023-12-03,2.49
40.176767676767675,-122.37878787878788,2023-12-10,1.29
40.176767676767675,-122.37878787878788,2023-12-17,0.63
40.176767676767675,-122.37878787878788,2023-12-24,0.15
40.176767676767675,-122.37878787878788,2023-12-31,6.91
40.176767676767675,-121.84848484848484,2023-01-01,6.01
40.176767676767675,-121.84848484848484,2023-01-08,7.7
40.176767676767675,-121.84848484848484,2023-01-15,3.79
40.176767676767675,-121.84848484848484,2023-01-22,0.39
40.176767676767675,-121.84848484848484,2023-01-29,0.25
40.176767676767675,-121.84848484848484,2023-02-05,5.57
40.176767676767675,-121.84848484848484,2023-02-12,0.16
40.176767676767675,-121.84848484848484,2023-02-19,8.72
40.176767676767675,-121.84848484848484,2023-02-26,0.98
40.176767676767675,-121.84848484848484,2023-03-05,5.33
40.176767676767675,-121.84848484848484,2023-03-12,7.68
40.176767676767675,-121.84848484848484,2023-03-19,9.67
40.176767676767675,-121.84848484848484,2023-03-26,2.74
40.176767676767675,-121.84848484848484,2023-04-02,5.59
40.176767676767675,-121.84848484848484,2023-04-09,2.61
40.176767676767675,-121.84848484848484,2023-04-16,2.32
40.176767676767675,-121.84848484848484,2023-04-23,8.3
40.176767676767675,-121.84848484848484,2023-04-30,0.97
40.176767676767675,-121.84848484848484,2023-05-07,1.6
40.176767676767675,-121.84848484848484,2023-05-14,7.46
40.176767676767675,-121.84848484848484,2023-05-21,0.85
40.176767676767675,-121.84848484848484,2023-05-28,4.55
40.176767676767675,-121.84848484848484,2023-06-04,4.65
40.176767676767675,-121.84848484848484,2023-06-11,6.31
40.176767676767675,-121.84848484848484,2023-06-18,9.08
40.176767676767675,-121.84848484848484,2023-06-25,6.37
40.176767676767675,-121.84848484848484,2023-07-02,9.95
40.176767676767675,-121.84848484848484,2023-07-09,3.26
40.176767676767675,-121.84848484848484,2023-07-16,9.51
40.176767676767675,-121.84848484848484,2023-07-23,1.94
40.176767676767675,-121.84848484848484,2023-07-30,1.5
40.176767676767675,-121.84848484848484,2023-08-06,7.15
40.176767676767675,-121.84848484848484,2023-08-13,1.35
40.176767676767675,-121.84848484848484,2023-08-20,2.35
40.176767676767675,-121.84848484848484,2023-08-27,2.37
40.176767676767675,-121.84848484848484,2023-09-03,0.4
40.176767676767675,-121.84848484848484,2023-09-10,6.17
40.176767676767675,-121.84848484848484,2023-09-17,1.1
40.176767676767675,-121.84848484848484,2023-09-24,4.39
40.176767676767675,-121.84848484848484,2023-10-01,8.36
40.176767676767675,-121.84848484848484,2023-10-08,2.33
40.176767676767675,-121.84848484848484,2023-10-15,3.58
40.176767676767675,-121.84848484848484,2023-10-22,8.35
40.176767676767675,-121.84848484848484,2023-10-29,4.96
40.176767676767675,-121.84848484848484,2023-11-05,8.59
40.176767676767675,-121.84848484848484,2023-11-12,9.95
40.176767676767675,-121.84848484848484,2023-11-19,7.68
40.176767676767675,-121.84848484848484,2023-11-26,1.23
40.176767676767675,-121.84848484848484,2023-12-03,6.12
40.176767676767675,-121.84848484848484,2023-12-10,5.12
40.176767676767675,-121.84848484848484,2023-12-17,0.17
40.176767676767675,-121.84848484848484,2023-12-24,2.64
40.176767676767675,-121.84848484848484,2023-12-31,2.6
40.176767676767675,-121.31818181818181,2023-01-01,9.05
40.176767676767675,-121.31818181818181,2023-01-08,7.21
40.176767676767675,-121.31818181818181,2023-01-15,8.91
40.176767676767675,-121.31818181818181,2023-01-22,8.73
40.176767676767675,-121.31818181818181,2023-01-29,9.48
40.176767676767675,-121.31818181818181,2023-02-05,9.4
40.176767676767675,-121.31818181818181,2023-02-12,5.9
40.176767676767675,-121.31818181818181,2023-02-19,8.54
40.176767676767675,-121.31818181818181,2023-02-26,7.96
40.176767676767675,-121.31818181818181,2023-03-05,2.87
40.176767676767675,-121.31818181818181,2023-03-12,1.86
40.176767676767675,-121.31818181818181,2023-03-19,5.57
40.176767676767675,-121.31818181818181,2023-03-26,3.65
40.176767676767675,-121.31818181818181,2023-04-02,1.84
40.176767676767675,-121.31818181818181,2023-04-09,0.44
40.176767676767675,-121.31818181818181,2023-04-16,5.86
40.176767676767675,-121.31818181818181,2023-04-23,1.9
40.176767676767675,-121.31818181818181,2023-04-30,2.75
40.176767676767675,-121.31818181818181,2023-05-07,5.61
40.176767676767675,-121.31818181818181,2023-05-14,3.65
40.176767676767675,-121.31818181818181,2023-05-21,8.83
40.176767676767675,-121.31818181818181,2023-05-28,7.22
40.176767676767675,-121.31818181818181,2023-06-04,1.8
40.176767676767675,-121.31818181818181,2023-06-11,2.82
40.176767676767675,-121.31818181818181,2023-06-18,2.88
40.176767676767675,-121.31818181818181,2023-06-25,0.75
40.176767676767675,-121.31818181818181,2023-07-02,4.22
40.176767676767675,-121.31818181818181,2023-07-09,6.07
40.176767676767675,-121.31818181818181,2023-07-16,9.57
40.176767676767675,-121.31818181818181,2023-07-23,5.64
40.176767676767675,-121.31818181818181,2023-07-30,7.34
40.176767676767675,-121.31818181818181,2023-08-06,1.09
40.176767676767675,-121.31818181818181,2023-08-13,7.37
40.176767676767675,-121.31818181818181,2023-08-20,6.86
40.176767676767675,-121.31818181818181,2023-08-27,9.49
40.176767676767675,-121.31818181818181,2023-09-03,5.61
40.176767676767675,-121.31818181818181,2023-09-10,5.75
40.176767676767675,-121.31818181818181,2023-09-17,7.28
40.176767676767675,-121.31818181818181,2023-09-24,3.69
40.176767676767675,-121.31818181818181,2023-10-01,5.25
40.176767676767675,-121.31818181818181,2023-10-08,0.06
40.176767676767675,-121.31818181818181,2023-10-15,3.64
40.176767676767675,-121.31818181818181,2023-10-22,2.12
40.176767676767675,-121.31818181818181,2023-10-29,4.5
40.176767676767675,-121.31818181818181,2023-11-05,4.97
40.176767676767675,-121.31818181818181,2023-11-12,2.99
40.176767676767675,-121.31818181818181,2023-11-19,8.23
40.176767676767675,-121.31818181818181,2023-11-26,2.46
40.176767676767675,-121.31818181818181,2023-12-03,2.08
40.176767676767675,-121.31818181818181,2023-12-10,8.38
40.176767676767675,-121.31818181818181,2023-12-17,9.02
40.176767676767675,-121.31818181818181,2023-12-24,3.27
40.176767676767675,-121.31818181818181,2023-12-31,7.57
40.176767676767675,-120.78787878787878,2023-01-01,8.74
40.176767676767675,-120.78787878787878,2023-01-08,7.34
40.176767676767675,-120.78787878787878,2023-01-15,1.23
40.176767676767675,-120.78787878787878,2023-01-22,0.15
40.176767676767675,-120.78787878787878,2023-01-29,5.72
40.176767676767675,-120.78787878787878,2023-02-05,2.62
40.176767676767675,-120.78787878787878,2023-02-12,3.09
40.176767676767675,-120.78787878787878,2023-02-19,3.6
40.176767676767675,-120.78787878787878,2023-02-26,0.17
40.176767676767675,-120.78787878787878,2023-03-05,6.89
40.176767676767675,-120.78787878787878,2023-03-12,0.98
40.176767676767675,-120.78787878787878,2023-03-19,1.41
40.176767676767675,-120.78787878787878,2023-03-26,8.65
40.176767676767675,-120.78787878787878,2023-04-02,7.13
40.176767676767675,-120.78787878787878,2023-04-09,5.98
40.176767676767675,-120.78787878787878,2023-04-16,9.13
40.176767676767675,-120.78787878787878,2023-04-23,7.14
40.176767676767675,-120.78787878787878,2023-04-30,8.5
40.176767676767675,-120.78787878787878,2023-05-07,1.36
40.176767676767675,-120.78787878787878,2023-05-14,1.98
40.176767676767675,-120.78787878787878,2023-05-21,7.91
40.176767676767675,-120.78787878787878,2023-05-28,1.54
40.176767676767675,-120.78787878787878,2023-06-04,9.17
