lat,lon,ndvi
40.27272727272727,-121.42424242424242,0.647
40.27272727272727,-121.31818181818181,0.577
40.27272727272727,-121.21212121212122,0.613
40.27272727272727,-121.10606060606061,0.856
40.27272727272727,-121.0,0.803
40.27272727272727,-120.89393939393939,0.827
40.27272727272727,-120.78787878787878,0.563
40.27272727272727,-120.68181818181819,0.7
40.27272727272727,-120.57575757575758,0.804
40.27272727272727,-120.46969696969697,0.291
40.27272727272727,-120.36363636363636,0.576
40.27272727272727,-120.25757575757575,0.532
40.27272727272727,-120.15151515151516,0.573
40.27272727272727,-120.04545454545455,0.598
40.27272727272727,-119.93939393939394,0.5
40.27272727272727,-119.83333333333333,0.301
40.27272727272727,-119.72727272727273,0.859
40.27272727272727,-119.62121212121212,0.387
40.27272727272727,-119.51515151515152,0.325
40.27272727272727,-119.4090909090909,0.702
40.27272727272727,-119.3030303030303,0.853
40.27272727272727,-119.1969696969697,0.86
40.27272727272727,-119.0909090909091,0.219
40.27272727272727,-118.98484848484848,0.552
40.27272727272727,-118.87878787878788,0.869
40.27272727272727,-118.77272727272727,0.79
40.27272727272727,-118.66666666666667,0.411
40.27272727272727,-118.56060606060606,0.68
40.27272727272727,-118.45454545454545,0.767
40.27272727272727,-118.34848484848484,0.865
40.27272727272727,-118.24242424242425,0.89
40.27272727272727,-118.13636363636364,0.468
40.27272727272727,-118.03030303030303,0.685
40.27272727272727,-117.92424242424242,0.374
40.27272727272727,-117.81818181818181,0.449
40.27272727272727,-117.71212121212122,0.238
40.27272727272727,-117.60606060606061,0.25
40.27272727272727,-117.5,0.616
40.27272727272727,-117.39393939393939,0.726
40.27272727272727,-117.28787878787878,0.384
40.27272727272727,-117.18181818181819,0.292
40.27272727272727,-117.07575757575758,0.44
40.27272727272727,-116.96969696969697,0.411
40.27272727272727,-116.86363636363636,0.206
40.27272727272727,-116.75757575757575,0.547
40.27272727272727,-116.65151515151516,0.893
40.27272727272727,-116.54545454545455,0.154
40.27272727272727,-116.43939393939394,0.614
40.27272727272727,-116.33333333333333,0.518
40.27272727272727,-116.22727272727272,0.284
40.27272727272727,-116.12121212121212,0.429
40.27272727272727,-116.01515151515152,0.683
40.27272727272727,-115.9090909090909,0.472
40.27272727272727,-115.8030303030303,0.148
40.27272727272727,-115.6969696969697,0.146
40.27272727272727,-115.5909090909091,0.415
40.27272727272727,-115.48484848484848,0.164
40.27272727272727,-115.37878787878788,0.51
40.27272727272727,-115.27272727272727,0.136
40.27272727272727,-115.16666666666667,0.789
40.27272727272727,-115.06060606060606,0.748
40.27272727272727,-114.95454545454545,0.786
40.27272727272727,-114.84848484848484,0.165
40.27272727272727,-114.74242424242425,0.463
40.27272727272727,-114.63636363636364,0.862
40.27272727272727,-114.53030303030303,0.704
40.27272727272727,-114.42424242424242,0.464
40.27272727272727,-114.31818181818181,0.438
40.27272727272727,-114.21212121212122,0.538
40.27272727272727,-114.10606060606061,0.699
40.27272727272727,-114.0,0.638
40.368686868686865,-124.5,0.699
40.368686868686865,-124.39393939393939,0.171
40.368686868686865,-124.28787878787878,0.175
40.368686868686865,-124.18181818181819,0.435
40.368686868686865,-124.07575757575758,0.413
40.368686868686865,-123.96969696969697,0.826
40.368686868686865,-123.86363636363636,0.774
40.368686868686865,-123.75757575757575,0.762
40.368686868686865,-123.65151515151516,0.639
40.368686868686865,-123.54545454545455,0.446
40.368686868686865,-123.43939393939394,0.39
40.368686868686865,-123.33333333333333,0.389
40.368686868686865,-123.22727272727273,0.416
40.368686868686865,-123.12121212121212,0.772
40.368686868686865,-123.01515151515152,0.524
40.368686868686865,-122.9090909090909,0.502
40.368686868686865,-122.8030303030303,0.233
40.368686868686865,-122.6969696969697,0.258
40.368686868686865,-122.5909090909091,0.766
40.368686868686865,-122.48484848484848,0.256
40.368686868686865,-122.37878787878788,0.668
40.368686868686865,-122.27272727272727,0.898
40.368686868686865,-122.16666666666667,0.339
40.368686868686865,-122.06060606060606,0.77
40.368686868686865,-121.95454545454545,0.222
40.368686868686865,-121.84848484848484,0.622
40.368686868686865,-121.74242424242425,0.596
40.368686868686865,-121.63636363636364,0.118
40.368686868686865,-121.53030303030303,0.796
40.368686868686865,-121.42424242424242,0.685
40.368686868686865,-121.31818181818181,0.317
40.368686868686865,-121.21212121212122,0.259
40.368686868686865,-121.10606060606061,0.722
40.368686868686865,-121.0,0.467
40.368686868686865,-120.89393939393939,0.493
40.368686868686865,-120.78787878787878,0.623
40.368686868686865,-120.68181818181819,0.489
40.368686868686865,-120.57575757575758,0.326
40.368686868686865,-120.46969696969697,0.689
40.368686868686865,-120.36363636363636,0.83
40.368686868686865,-120.25757575757575,0.831
40.368686868686865,-120.15151515151516,0.102
40.368686868686865,-120.04545454545455,0.342
40.368686868686865,-119.93939393939394,0.442
40.368686868686865,-119.83333333333333,0.136
40.368686868686865,-119.72727272727273,0.447
40.368686868686865,-119.62121212121212,0.65
40.368686868686865,-119.51515151515152,0.123
40.368686868686865,-119.4090909090909,0.454
40.368686868686865,-119.3030303030303,0.592
40.368686868686865,-119.1969696969697,0.384
40.368686868686865,-119.0909090909091,0.792
40.368686868686865,-118.98484848484848,0.628
40.368686868686865,-118.87878787878788,0.89
40.368686868686865,-118.77272727272727,0.724
40.368686868686865,-118.66666666666667,0.861
40.368686868686865,-118.56060606060606,0.112
40.368686868686865,-118.45454545454545,0.841
40.368686868686865,-118.34848484848484,0.143
40.368686868686865,-118.24242424242425,0.878
40.368686868686865,-118.13636363636364,0.108
40.368686868686865,-118.03030303030303,0.23
40.368686868686865,-117.92424242424242,0.615
40.368686868686865,-117.81818181818181,0.792
40.368686868686865,-117.71212121212122,0.729
40.368686868686865,-117.60606060606061,0.418
40.368686868686865,-117.5,0.227
40.368686868686865,-117.39393939393939,0.257
40.368686868686865,-117.28787878787878,0.765
40.368686868686865,-117.18181818181819,0.648
40.368686868686865,-117.07575757575758,0.206
40.368686868686865,-116.96969696969697,0.212
40.368686868686865,-116.86363636363636,0.166
40.368686868686865,-116.75757575757575,0.484
40.368686868686865,-116.65151515151516,0.543
40.368686868686865,-116.54545454545455,0.311
40.368686868686865,-116.43939393939394,0.152
40.368686868686865,-116.33333333333333,0.14
40.368686868686865,-116.22727272727272,0.827
40.368686868686865,-116.12121212121212,0.356
40.368686868686865,-116.01515151515152,0.135
40.368686868686865,-115.9090909090909,0.147
40.368686868686865,-115.8030303030303,0.499
40.368686868686865,-115.6969696969697,0.369
40.368686868686865,-115.5909090909091,0.437
40.368686868686865,-115.48484848484848,0.342
40.368686868686865,-115.37878787878788,0.427
40.368686868686865,-115.27272727272727,0.794
40.368686868686865,-115.16666666666667,0.65
40.368686868686865,-115.06060606060606,0.285
40.368686868686865,-114.95454545454545,0.139
40.368686868686865,-114.84848484848484,0.216
40.368686868686865,-114.74242424242425,0.416
40.368686868686865,-114.63636363636364,0.598
40.368686868686865,-114.53030303030303,0.612
40.368686868686865,-114.42424242424242,0.142
40.368686868686865,-114.31818181818181,0.531
40.368686868686865,-114.21212121212122,0.463
40.368686868686865,-114.10606060606061,0.187
40.368686868686865,-114.0,0.178
40.464646464646464,-124.5,0.217
40.464646464646464,-124.39393939393939,0.683
40.464646464646464,-124.28787878787878,0.249
40.464646464646464,-124.18181818181819,0.117
40.464646464646464,-124.07575757575758,0.748
40.464646464646464,-123.96969696969697,0.78
40.464646464646464,-123.86363636363636,0.383
40.464646464646464,-123.75757575757575,0.897
40.464646464646464,-123.65151515151516,0.265
40.464646464646464,-123.54545454545455,0.519
40.464646464646464,-123.43939393939394,0.15
40.464646464646464,-123.33333333333333,0.596
40.464646464646464,-123.22727272727273,0.65
40.464646464646464,-123.12121212121212,0.34
40.464646464646464,-123.01515151515152,0.684
40.464646464646464,-122.9090909090909,0.131
40.464646464646464,-122.8030303030303,0.122
40.464646464646464,-122.6969696969697,0.616
40.464646464646464,-122.5909090909091,0.556
40.464646464646464,-122.48484848484848,0.78
40.464646464646464,-122.37878787878788,0.837
40.464646464646464,-122.27272727272727,0.667
40.464646464646464,-122.16666666666667,0.343
40.464646464646464,-122.06060606060606,0.262
40.464646464646464,-121.95454545454545,0.31
40.464646464646464,-121.84848484848484,0.175
40.464646464646464,-121.74242424242425,0.895
40.464646464646464,-121.63636363636364,0.422
40.464646464646464,-121.53030303030303,0.115
40.464646464646464,-121.42424242424242,0.288
40.464646464646464,-121.31818181818181,0.245
40.464646464646464,-121.21212121212122,0.172
40.464646464646464,-121.10606060606061,0.377
40.464646464646464,-121.0,0.462
40.464646464646464,-120.89393939393939,0.773
40.464646464646464,-120.78787878787878,0.101
40.464646464646464,-120.68181818181819,0.53
40.464646464646464,-120.57575757575758,0.75
40.464646464646464,-120.46969696969697,0.13
40.464646464646464,-120.36363636363636,0.791
40.464646464646464,-120.25757575757575,0.557
40.464646464646464,-120.15151515151516,0.829
40.464646464646464,-120.04545454545455,0.517
40.464646464646464,-119.93939393939394,0.558
40.464646464646464,-119.83333333333333,0.519
40.464646464646464,-119.72727272727273,0.188
40.464646464646464,-119.62121212121212,0.141
40.464646464646464,-119.51515151515152,0.189
40.464646464646464,-119.4090909090909,0.812
40.464646464646464,-119.3030303030303,0.512
40.464646464646464,-119.1969696969697,0.874
40.464646464646464,-119.0909090909091,0.427
40.464646464646464,-118.98484848484848,0.106
40.464646464646464,-118.87878787878788,0.534
40.464646464646464,-118.77272727272727,0.401
40.464646464646464,-118.66666666666667,0.141
40.464646464646464,-118.56060606060606,0.44
40.464646464646464,-118.45454545454545,0.114
40.464646464646464,-118.34848484848484,0.227
40.464646464646464,-118.24242424242425,0.831
40.464646464646464,-118.13636363636364,0.564
40.464646464646464,-118.03030303030303,0.16
40.464646464646464,-117.92424242424242,0.397
40.464646464646464,-117.81818181818181,0.519
40.464646464646464,-117.71212121212122,0.367
40.464646464646464,-117.60606060606061,0.55
40.464646464646464,-117.5,0.494
40.464646464646464,-117.39393939393939,0.773
40.464646464646464,-117.28787878787878,0.757
40.464646464646464,-117.18181818181819,0.121
40.464646464646464,-117.07575757575758,0.654
40.464646464646464,-116.96969696969697,0.544
40.464646464646464,-116.86363636363636,0.352
40.464646464646464,-116.75757575757575,0.525
40.464646464646464,-116.65151515151516,0.165
40.464646464646464,-116.54545454545455,0.212
40.464646464646464,-116.43939393939394,0.304
40.464646464646464,-116.33333333333333,0.591
40.464646464646464,-116.22727272727272,0.696
40.464646464646464,-116.12121212121212,0.2
40.464646464646464,-116.01515151515152,0.797
40.464646464646464,-115.9090909090909,0.404
40.464646464646464,-115.8030303030303,0.805
40.464646464646464,-115.6969696969697,0.327
40.464646464646464,-115.5909090909091,0.889
40.464646464646464,-115.48484848484848,0.392
40.464646464646464,-115.37878787878788,0.574
40.464646464646464,-115.27272727272727,0.586
40.464646464646464,-115.16666666666667,0.531
40.464646464646464,-115.06060606060606,0.859
40.464646464646464,-114.95454545454545,0.603
40.464646464646464,-114.84848484848484,0.731
40.464646464646464,-114.74242424242425,0.511
40.464646464646464,-114.63636363636364,0.487
40.464646464646464,-114.53030303030303,0.16
40.464646464646464,-114.42424242424242,0.113
40.464646464646464,-114.31818181818181,0.623
40.464646464646464,-114.21212121212122,0.116
40.464646464646464,-114.10606060606061,0.644
40.464646464646464,-114.0,0.398
40.56060606060606,-124.5,0.54
40.56060606060606,-124.39393939393939,0.111
40.56060606060606,-124.28787878787878,0.682
40.56060606060606,-124.18181818181819,0.663
40.56060606060606,-124.07575757575758,0.308
40.56060606060606,-123.96969696969697,0.149
40.56060606060606,-123.86363636363636,0.829
40.56060606060606,-123.75757575757575,0.593
40.56060606060606,-123.65151515151516,0.861
40.56060606060606,-123.54545454545455,0.224
40.56060606060606,-123.43939393939394,0.775
40.56060606060606,-123.33333333333333,0.757
40.56060606060606,-123.22727272727273,0.104
40.56060606060606,-123.12121212121212,0.723
40.56060606060606,-123.01515151515152,0.743
40.56060606060606,-122.9090909090909,0.119
40.56060606060606,-122.8030303030303,0.297
40.56060606060606,-122.6969696969697,0.24
40.56060606060606,-122.5909090909091,0.787
40.56060606060606,-122.48484848484848,0.319
40.56060606060606,-122.37878787878788,0.462
40.56060606060606,-122.27272727272727,0.748
40.56060606060606,-122.16666666666667,0.585
40.56060606060606,-122.06060606060606,0.844
40.56060606060606,-121.95454545454545,0.758
40.56060606060606,-121.84848484848484,0.685
40.56060606060606,-121.74242424242425,0.584
40.56060606060606,-121.63636363636364,0.494
40.56060606060606,-121.53030303030303,0.335
40.56060606060606,-121.42424242424242,0.291
40.56060606060606,-121.31818181818181,0.19
40.56060606060606,-121.21212121212122,0.442
40.56060606060606,-121.10606060606061,0.687
40.56060606060606,-121.0,0.409
40.56060606060606,-120.89393939393939,0.292
40.56060606060606,-120.78787878787878,0.831
40.56060606060606,-120.68181818181819,0.791
40.56060606060606,-120.57575757575758,0.713
40.56060606060606,-120.46969696969697,0.599
40.56060606060606,-120.36363636363636,0.314
40.56060606060606,-120.25757575757575,0.825
40.56060606060606,-120.15151515151516,0.419
40.56060606060606,-120.04545454545455,0.112
40.56060606060606,-119.93939393939394,0.272
40.56060606060606,-119.83333333333333,0.823
40.56060606060606,-119.72727272727273,0.685
40.56060606060606,-119.62121212121212,0.771
40.56060606060606,-119.51515151515152,0.578
40.56060606060606,-119.4090909090909,0.538
40.56060606060606,-119.3030303030303,0.37
40.56060606060606,-119.1969696969697,0.505
40.56060606060606,-119.0909090909091,0.391
40.56060606060606,-118.98484848484848,0.211
40.56060606060606,-118.87878787878788,0.581
40.56060606060606,-118.77272727272727,0.591
40.56060606060606,-118.66666666666667,0.352
40.56060606060606,-118.56060606060606,0.728
40.56060606060606,-118.45454545454545,0.48
40.56060606060606,-118.34848484848484,0.133
40.56060606060606,-118.24242424242425,0.734
40.56060606060606,-118.13636363636364,0.824
40.56060606060606,-118.03030303030303,0.619
40.56060606060606,-117.92424242424242,0.396
40.56060606060606,-117.81818181818181,0.152
40.56060606060606,-117.71212121212122,0.645
40.56060606060606,-117.60606060606061,0.779
40.56060606060606,-117.5,0.853
40.56060606060606,-117.39393939393939,0.536
40.56060606060606,-117.28787878787878,0.56
40.56060606060606,-117.18181818181819,0.672
40.56060606060606,-117.07575757575758,0.25
40.56060606060606,-116.96969696969697,0.368
40.56060606060606,-116.86363636363636,0.616
40.56060606060606,-116.75757575757575,0.217
40.56060606060606,-116.65151515151516,0.682
40.56060606060606,-116.54545454545455,0.836
40.56060606060606,-116.43939393939394,0.585
40.56060606060606,-116.33333333333333,0.788
40.56060606060606,-116.22727272727272,0.258
40.56060606060606,-116.12121212121212,0.597
40.56060606060606,-116.01515151515152,0.8
40.56060606060606,-115.9090909090909,0.77
40.56060606060606,-115.8030303030303,0.162
40.56060606060606,-115.6969696969697,0.456
40.56060606060606,-115.5909090909091,0.898
40.56060606060606,-115.48484848484848,0.254
40.56060606060606,-115.37878787878788,0.613
40.56060606060606,-115.27272727272727,0.224
40.56060606060606,-115.16666666666667,0.417
40.56060606060606,-115.06060606060606,0.665
40.56060606060606,-114.95454545454545,0.76
40.56060606060606,-114.84848484848484,0.235
40.56060606060606,-114.74242424242425,0.334
40.56060606060606,-114.63636363636364,0.737
40.56060606060606,-114.53030303030303,0.64
40.56060606060606,-114.42424242424242,0.715
40.56060606060606,-114.31818181818181,0.624
40.56060606060606,-114.21212121212122,0.122
40.56060606060606,-114.10606060606061,0.868
40.56060606060606,-114.0,0.333
40.656565656565654,-124.5,0.865
40.656565656565654,-124.39393939393939,0.388
40.656565656565654,-124.28787878787878,0.339
40.656565656565654,-124.18181818181819,0.111
40.656565656565654,-124.07575757575758,0.152
40.656565656565654,-123.96969696969697,0.798
40.656565656565654,-123.86363636363636,0.357
40.656565656565654,-123.75757575757575,0.169
40.656565656565654,-123.65151515151516,0.73
40.656565656565654,-123.54545454545455,0.287
40.656565656565654,-123.43939393939394,0.32
40.656565656565654,-123.33333333333333,0.841
40.656565656565654,-123.22727272727273,0.3
40.656565656565654,-123.12121212121212,0.79
40.656565656565654,-123.01515151515152,0.208
40.656565656565654,-122.9090909090909,0.572
40.656565656565654,-122.8030303030303,0.52
40.656565656565654,-122.6969696969697,0.815
40.656565656565654,-122.5909090909091,0.459
40.656565656565654,-122.48484848484848,0.329
40.656565656565654,-122.37878787878788,0.718
40.656565656565654,-122.27272727272727,0.408
40.656565656565654,-122.16666666666667,0.383
40.656565656565654,-122.06060606060606,0.855
40.656565656565654,-121.95454545454545,0.643
40.656565656565654,-121.84848484848484,0.348
40.656565656565654,-121.74242424242425,0.257
40.656565656565654,-121.63636363636364,0.41
40.656565656565654,-121.53030303030303,0.526
40.656565656565654,-121.42424242424242,0.229
40.656565656565654,-121.31818181818181,0.898
40.656565656565654,-121.21212121212122,0.806
40.656565656565654,-121.10606060606061,0.64
40.656565656565654,-121.0,0.527
40.656565656565654,-120.89393939393939,0.545
40.656565656565654,-120.78787878787878,0.375
40.656565656565654,-120.68181818181819,0.196
40.656565656565654,-120.57575757575758,0.562
40.656565656565654,-120.46969696969697,0.592
40.656565656565654,-120.36363636363636,0.819
40.656565656565654,-120.25757575757575,0.456
40.656565656565654,-120.15151515151516,0.33
40.656565656565654,-120.04545454545455,0.216
40.656565656565654,-119.93939393939394,0.661
40.656565656565654,-119.83333333333333,0.768
40.656565656565654,-119.72727272727273,0.237
40.656565656565654,-119.62121212121212,0.749
40.656565656565654,-119.51515151515152,0.324
40.656565656565654,-119.4090909090909,0.805
40.656565656565654,-119.3030303030303,0.345
40.656565656565654,-119.1969696969697,0.204
40.656565656565654,-119.0909090909091,0.743
40.656565656565654,-118.98484848484848,0.317
40.656565656565654,-118.87878787878788,0.275
40.656565656565654,-118.77272727272727,0.677
40.656565656565654,-118.66666666666667,0.566
40.656565656565654,-118.56060606060606,0.496
40.656565656565654,-118.45454545454545,0.151
40.656565656565654,-118.34848484848484,0.831
40.656565656565654,-118.24242424242425,0.296
40.656565656565654,-118.13636363636364,0.767
40.656565656565654,-118.03030303030303,0.421
40.656565656565654,-117.92424242424242,0.393
40.656565656565654,-117.81818181818181,0.546
40.656565656565654,-117.71212121212122,0.236
40.656565656565654,-117.60606060606061,0.504
40.656565656565654,-117.5,0.632
40.656565656565654,-117.39393939393939,0.264
40.656565656565654,-117.28787878787878,0.356
40.656565656565654,-117.18181818181819,0.87
40.656565656565654,-117.07575757575758,0.285
40.656565656565654,-116.96969696969697,0.438
40.656565656565654,-116.86363636363636,0.373
40.656565656565654,-116.75757575757575,0.602
40.656565656565654,-116.65151515151516,0.201
40.656565656565654,-116.54545454545455,0.666
40.656565656565654,-116.43939393939394,0.773
40.656565656565654,-116.33333333333333,0.628
40.656565656565654,-116.22727272727272,0.808
40.656565656565654,-116.12121212121212,0.897
40.656565656565654,-116.01515151515152,0.342
40.656565656565654,-115.9090909090909,0.739
40.656565656565654,-115.8030303030303,0.329
40.656565656565654,-115.6969696969697,0.384
40.656565656565654,-115.5909090909091,0.482
40.656565656565654,-115.48484848484848,0.521
40.656565656565654,-115.37878787878788,0.188
40.656565656565654,-115.27272727272727,0.824
40.656565656565654,-115.16666666666667,0.605
40.656565656565654,-115.06060606060606,0.784
40.656565656565654,-114.95454545454545,0.89
40.656565656565654,-114.84848484848484,0.806
40.656565656565654,-114.74242424242425,0.71
40.656565656565654,-114.63636363636364,0.399
40.656565656565654,-114.53030303030303,0.774
40.656565656565654,-114.42424242424242,0.716
40.656565656565654,-114.31818181818181,0.628
40.656565656565654,-114.21212121212122,0.38
40.656565656565654,-114.10606060606061,0.848
40.656565656565654,-114.0,0.174
40.75252525252525,-124.5,0.414
40.75252525252525,-124.39393939393939,0.746
40.75252525252525,-124.28787878787878,0.278
40.75252525252525,-124.18181818181819,0.154
40.75252525252525,-124.07575757575758,0.234
40.75252525252525,-123.96969696969697,0.572
40.75252525252525,-123.86363636363636,0.528
40.75252525252525,-123.75757575757575,0.343
40.75252525252525,-123.65151515151516,0.219
40.75252525252525,-123.54545454545455,0.797
40.75252525252525,-123.43939393939394,0.848
40.75252525252525,-123.33333333333333,0.614
40.75252525252525,-123.22727272727273,0.873
40.75252525252525,-123.12121212121212,0.481
40.75252525252525,-123.01515151515152,0.295
40.75252525252525,-122.9090909090909,0.122
40.75252525252525,-122.8030303030303,0.249
40.75252525252525,-122.6969696969697,0.768
40.75252525252525,-122.5909090909091,0.732
40.75252525252525,-122.48484848484848,0.811
40.75252525252525,-122.37878787878788,0.195
40.75252525252525,-122.27272727272727,0.863
40.75252525252525,-122.16666666666667,0.437
40.75252525252525,-122.06060606060606,0.307
40.75252525252525,-121.95454545454545,0.554
40.75252525252525,-121.84848484848484,0.233
40.75252525252525,-121.74242424242425,0.82
40.75252525252525,-121.63636363636364,0.703
40.75252525252525,-121.53030303030303,0.701
40.75252525252525,-121.42424242424242,0.819
40.75252525252525,-121.31818181818181,0.367
40.75252525252525,-121.21212121212122,0.426
40.75252525252525,-121.10606060606061,0.25
40.75252525252525,-121.0,0.203
40.75252525252525,-120.89393939393939,0.352
40.75252525252525,-120.78787878787878,0.213
40.75252525252525,-120.68181818181819,0.416
40.75252525252525,-120.57575757575758,0.195
40.75252525252525,-120.46969696969697,0.399
40.75252525252525,-120.36363636363636,0.813
40.75252525252525,-120.25757575757575,0.309
40.75252525252525,-120.15151515151516,0.885
40.75252525252525,-120.04545454545455,0.873
40.75252525252525,-119.93939393939394,0.133
40.75252525252525,-119.83333333333333,0.255
40.75252525252525,-119.72727272727273,0.666
40.75252525252525,-119.62121212121212,0.781
40.75252525252525,-119.51515151515152,0.613
40.75252525252525,-119.4090909090909,0.175
40.75252525252525,-119.3030303030303,0.115
40.75252525252525,-119.1969696969697,0.292
40.75252525252525,-119.0909090909091,0.626
40.75252525252525,-118.98484848484848,0.884
40.75252525252525,-118.87878787878788,0.4
40.75252525252525,-118.77272727272727,0.153
40.75252525252525,-118.66666666666667,0.221
40.75252525252525,-118.56060606060606,0.177
40.75252525252525,-118.45454545454545,0.841
40.75252525252525,-118.34848484848484,0.462
40.75252525252525,-118.24242424242425,0.816
40.75252525252525,-118.13636363636364,0.578
40.75252525252525,-118.03030303030303,0.613
40.75252525252525,-117.92424242424242,0.727
40.75252525252525,-117.81818181818181,0.267
40.75252525252525,-117.71212121212122,0.434
40.75252525252525,-117.60606060606061,0.325
40.75252525252525,-117.5,0.78
40.75252525252525,-117.39393939393939,0.3
40.75252525252525,-117.28787878787878,0.665
40.75252525252525,-117.18181818181819,0.588
40.75252525252525,-117.07575757575758,0.322
40.75252525252525,-116.96969696969697,0.669
40.75252525252525,-116.86363636363636,0.312
40.75252525252525,-116.75757575757575,0.429
40.75252525252525,-116.65151515151516,0.676
40.75252525252525,-116.54545454545455,0.664
40.75252525252525,-116.43939393939394,0.253
40.75252525252525,-116.33333333333333,0.569
40.75252525252525,-116.22727272727272,0.173
40.75252525252525,-116.12121212121212,0.106
40.75252525252525,-116.01515151515152,0.61
40.75252525252525,-115.9090909090909,0.291
40.75252525252525,-115.8030303030303,0.882
40.75252525252525,-115.6969696969697,0.757
40.75252525252525,-115.5909090909091,0.215
40.75252525252525,-115.48484848484848,0.581
40.75252525252525,-115.37878787878788,0.467
40.75252525252525,-115.27272727272727,0.189
40.75252525252525,-115.16666666666667,0.347
40.75252525252525,-115.06060606060606,0.311
40.75252525252525,-114.95454545454545,0.682
40.75252525252525,-114.84848484848484,0.626
40.75252525252525,-114.74242424242425,0.258
40.75252525252525,-114.63636363636364,0.472
40.75252525252525,-114.53030303030303,0.701
40.75252525252525,-114.42424242424242,0.659
40.75252525252525,-114.31818181818181,0.136
40.75252525252525,-114.21212121212122,0.527
40.75252525252525,-114.10606060606061,0.273
40.75252525252525,-114.0,0.32
40.848484848484844,-124.5,0.466
40.848484848484844,-124.39393939393939,0.798
40.848484848484844,-124.28787878787878,0.859
40.848484848484844,-124.18181818181819,0.13
40.848484848484844,-124.07575757575758,0.785
40.848484848484844,-123.96969696969697,0.489
40.848484848484844,-123.86363636363636,0.364
40.848484848484844,-123.75757575757575,0.742
40.848484848484844,-123.65151515151516,0.481
40.848484848484844,-123.54545454545455,0.237
40.848484848484844,-123.43939393939394,0.428
40.848484848484844,-123.33333333333333,0.309
40.848484848484844,-123.22727272727273,0.448
40.848484848484844,-123.12121212121212,0.431
40.848484848484844,-123.01515151515152,0.583
40.848484848484844,-122.9090909090909,0.376
40.848484848484844,-122.8030303030303,0.202
40.848484848484844,-122.6969696969697,0.428
40.848484848484844,-122.5909090909091,0.259
40.848484848484844,-122.48484848484848,0.393
40.848484848484844,-122.37878787878788,0.216
40.848484848484844,-122.27272727272727,0.293
40.848484848484844,-122.16666666666667,0.646
40.848484848484844,-122.06060606060606,0.319
40.848484848484844,-121.95454545454545,0.188
40.848484848484844,-121.84848484848484,0.549
40.848484848484844,-121.74242424242425,0.44
40.848484848484844,-121.63636363636364,0.304
40.848484848484844,-121.53030303030303,0.161
40.848484848484844,-121.42424242424242,0.364
40.848484848484844,-121.31818181818181,0.464
40.848484848484844,-121.21212121212122,0.611
40.848484848484844,-121.10606060606061,0.14
40.848484848484844,-121.0,0.322
40.848484848484844,-120.89393939393939,0.262
40.848484848484844,-120.78787878787878,0.645
40.848484848484844,-120.68181818181819,0.592
40.848484848484844,-120.57575757575758,0.219
40.848484848484844,-120.46969696969697,0.102
40.848484848484844,-120.36363636363636,0.324
40.848484848484844,-120.25757575757575,0.231
40.848484848484844,-120.15151515151516,0.275
40.848484848484844,-120.04545454545455,0.323
40.848484848484844,-119.93939393939394,0.739
40.848484848484844,-119.83333333333333,0.265
40.848484848484844,-119.72727272727273,0.637
40.848484848484844,-119.62121212121212,0.523
40.848484848484844,-119.51515151515152,0.468
40.848484848484844,-119.4090909090909,0.426
40.848484848484844,-119.3030303030303,0.775
40.848484848484844,-119.1969696969697,0.468
40.848484848484844,-119.0909090909091,0.271
40.848484848484844,-118.98484848484848,0.223
40.848484848484844,-118.87878787878788,0.262
40.848484848484844,-118.77272727272727,0.399
40.848484848484844,-118.66666666666667,0.206
40.848484848484844,-118.56060606060606,0.447
40.848484848484844,-118.45454545454545,0.621
40.848484848484844,-118.34848484848484,0.66
40.848484848484844,-118.24242424242425,0.735
40.848484848484844,-118.13636363636364,0.222
40.848484848484844,-118.03030303030303,0.415
40.848484848484844,-117.92424242424242,0.863
40.848484848484844,-117.81818181818181,0.458
40.848484848484844,-117.71212121212122,0.345
40.848484848484844,-117.60606060606061,0.653
40.848484848484844,-117.5,0.245
40.848484848484844,-117.39393939393939,0.597
40.848484848484844,-117.28787878787878,0.466
40.848484848484844,-117.18181818181819,0.698
40.848484848484844,-117.07575757575758,0.547
40.848484848484844,-116.96969696969697,0.463
40.848484848484844,-116.86363636363636,0.161
40.848484848484844,-116.75757575757575,0.644
40.848484848484844,-116.65151515151516,0.687
40.848484848484844,-116.54545454545455,0.751
40.848484848484844,-116.43939393939394,0.864
40.848484848484844,-116.33333333333333,0.85
40.848484848484844,-116.22727272727272,0.706
40.848484848484844,-116.12121212121212,0.371
40.848484848484844,-116.01515151515152,0.321
40.848484848484844,-115.9090909090909,0.562
40.848484848484844,-115.8030303030303,0.367
40.848484848484844,-115.6969696969697,0.352
40.848484848484844,-115.5909090909091,0.306
40.848484848484844,-115.48484848484848,0.82
40.848484848484844,-115.37878787878788,0.309
40.848484848484844,-115.27272727272727,0.264
40.848484848484844,-115.16666666666667,0.293
40.848484848484844,-115.06060606060606,0.366
40.848484848484844,-114.95454545454545,0.841
40.848484848484844,-114.84848484848484,0.715
40.848484848484844,-114.74242424242425,0.789
40.848484848484844,-114.63636363636364,0.248
40.848484848484844,-114.53030303030303,0.247
40.848484848484844,-114.42424242424242,0.558
40.848484848484844,-114.31818181818181,0.259
40.848484848484844,-114.21212121212122,0.661
40.848484848484844,-114.10606060606061,0.562
40.848484848484844,-114.0,0.828
